restaurant_id,restaurant_name,cuisine_type,borough,timestamp,date,hour,day_of_week,is_weekend,is_rush_hour,guests_served,queue_length,table_count,avg_wait_minutes,revenue_usd,avg_check_usd,party_size
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 11:00:00,2025-01-17,11,4,0,0,,11,35,,600.0,25,
R001,Luigi's Italian,Italian,nan,2025-01-17 12:00:00,2025-01-17,12,4,0,1,36.0,18,35,15.0,1260.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 13:00:00,2025-01-17,13,4,0,1,43.0,15,35,12.0,1935.0,45,3.0
R001,Luigi's Italian,Italian,,2025-01-17 14:00:00,2025-01-17,14,4,0,0,16.0,5,35,0.0,400.0,25,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 15:00:00,2025-01-17,15,4,0,0,16.0,8,35,0.0,,35,1.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-17 16:00:00,2025-01-17,16,4,0,0,14.0,5,35,9.0,350.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 17:00:00,2025-01-17,17,4,0,0,22.0,9,35,3.0,770.0,35,6.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-17 18:00:00,2025-01-17,18,4,0,1,32.0,14,35,12.0,1440.0,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 19:00:00,2025-01-17,19,4,0,1,44.0,18,35,15.0,1100.0,25,
R001,Luigi's Italian,Italian (typo),Manhattan,2025-01-17 20:00:00,2025-01-17,20,4,0,1,32.0,9,35,5.0,1120.0,35,1.0
R001,Luigi's Italian,Italian,,2025-01-17 21:00:00,2025-01-17,21,4,0,0,20.0,5,35,3.0,500.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-17 22:00:00,2025-01-17,22,4,0,0,-8.0,9,35,12.0,-39.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 11:00:00,2025-01-18,11,5,1,0,31.0,12,35,16.0,775.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 12:00:00,2025-01-18,12,5,1,1,35.0,12,35,16.0,1575.0,45,3.0
R001,Luigi's Italian,ITALIAN,Manhattan,2025-01-18 13:00:00,2025-01-18,13,5,1,1,,20,35,,1855.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 14:00:00,2025-01-18,14,5,1,0,16.0,6,35,0.0,560.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 15:00:00,2025-01-18,15,5,1,0,9.0,4,35,2.0,225.0,25,3.0
R001,Luigi's Italian,Italian,,2025-01-18 16:00:00,2025-01-18,16,5,1,0,15.0,7,35,8.0,525.0,35,3.0
R001,Luigi's Italian,italian,Manhattan,2025-01-18 17:00:00,2025-01-18,17,5,1,0,,12,35,6.0,800.0,25,
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 18:00:00,2025-01-18,18,5,1,1,49.0,11,35,11.0,1715.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 19:00:00,2025-01-18,19,5,1,1,36.0,15,35,12.0,,45,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 20:00:00,2025-01-18,20,5,1,1,50.0,19,35,14.0,1750.0,35,6.0
R001,Luigi's Italian,NewCuisine,Manhattan,2025-01-18 21:00:00,2025-01-18,21,5,1,0,24.0,6,35,0.0,840.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-18 22:00:00,2025-01-18,22,5,1,0,10.0,6,35,1.0,,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 11:00:00,2025-01-19,11,6,1,0,19.0,12,35,7.0,475.0,25,
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 12:00:00,2025-01-19,12,6,1,1,42.0,16,35,7.0,1050.0,25,3.0
R001,Luigi's Italian,ITALIAN,Manhattan,2025-01-19 13:00:00,2025-01-19,13,6,1,1,41.0,16,35,28.0,1025.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 14:00:00,2025-01-19,14,6,1,0,37.0,4,35,0.0,925.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 15:00:00,2025-01-19,15,6,1,0,22.0,12,35,2.0,770.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 16:00:00,2025-01-19,16,6,1,0,27.0,6,35,5.0,1215.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 17:00:00,2025-01-19,17,6,1,0,20.0,10,35,4.0,700.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 18:00:00,2025-01-19,18,6,1,1,59.0,21,35,19.0,1475.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 19:00:00,2025-01-19,19,6,1,1,,10,35,12.0,1260.0,35,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 20:00:00,2025-01-19,20,6,1,1,49.0,14,35,12.0,1715.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 21:00:00,2025-01-19,21,6,1,0,23.0,14,35,9.0,805.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-19 22:00:00,2025-01-19,22,6,1,0,33.0,11,35,12.0,1155.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 11:00:00,2025-01-20,11,0,0,0,12.0,5,35,0.0,300.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 12:00:00,2025-01-20,12,0,0,1,0.0,10,35,15.0,1554.5398477704337,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 13:00:00,2025-01-20,13,0,0,1,38.0,13,35,1.0,950.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 14:00:00,2025-01-20,14,0,0,0,12.0,4,35,0.0,300.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 15:00:00,2025-01-20,15,0,0,0,22.0,3,35,0.0,990.0,45,6.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 16:00:00,2025-01-20,16,0,0,0,17.0,8,35,1.0,765.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 17:00:00,2025-01-20,17,0,0,0,17.0,7,35,0.0,595.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 18:00:00,2025-01-20,18,0,0,1,,8,35,8.0,900.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 19:00:00,2025-01-20,19,0,0,1,33.0,12,35,18.0,825.0,25,5.0
R001,Luigi's Italian,Italian,Outer Borough,2025-01-20 20:00:00,2025-01-20,20,0,0,1,40.0,8,35,0.0,1000.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-20 21:00:00,2025-01-20,21,0,0,0,15.0,7,35,12.0,525.0,35,1.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-20 22:00:00,2025-01-20,22,0,0,0,13.0,6,35,,455.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 11:00:00,2025-01-21,11,1,0,0,8.0,4,35,0.0,200.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 12:00:00,2025-01-21,12,1,0,1,-1.0,16,35,5.0,1190.0,35,
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 13:00:00,2025-01-21,13,1,0,1,0.0,17,35,11.0,27.749195190842396,35,4.0
R001,Luigi's Italian,Italian,manhattan,2025-01-21 14:00:00,2025-01-21,14,1,0,0,16.0,6,35,2.0,400.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 15:00:00,2025-01-21,15,1,0,0,,2,35,,525.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 16:00:00,2025-01-21,16,1,0,0,19.0,10,35,0.0,665.0,35,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 17:00:00,2025-01-21,17,1,0,0,12.0,1,35,1.0,300.0,25,
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 18:00:00,2025-01-21,18,1,0,1,43.0,19,35,,1075.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 19:00:00,2025-01-21,19,1,0,1,24.0,11,35,1.0,600.0,25,1.0
R001,Luigi's Italian,Italian,,2025-01-21 20:00:00,2025-01-21,20,1,0,1,38.0,14,35,8.0,1710.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 21:00:00,2025-01-21,21,1,0,0,16.0,7,35,0.0,400.0,25,7.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-21 22:00:00,2025-01-21,22,1,0,0,18.0,6,35,14.0,630.0,35,1.0
R001,Luigi's Italian,italian,Manhattan,2025-01-22 11:00:00,2025-01-22,11,2,0,0,13.0,1,35,2.0,325.0,25,7.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-22 12:00:00,2025-01-22,12,2,0,1,31.0,12,35,14.0,1085.0,35,8.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 13:00:00,2025-01-22,13,2,0,1,30.0,7,35,0.0,1050.0,35,4.0
R001,Luigi's Italian,Italian,Outer Borough,2025-01-22 14:00:00,2025-01-22,14,2,0,0,13.0,2,35,5.0,325.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 15:00:00,2025-01-22,15,2,0,0,26.0,7,35,15.0,650.0,25,2.0
R001,Luigi's Italian,Italian,,2025-01-22 16:00:00,2025-01-22,16,2,0,0,17.0,8,35,4.0,425.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 17:00:00,2025-01-22,17,2,0,0,15.0,5,35,0.0,,25,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 18:00:00,2025-01-22,18,2,0,1,37.0,14,35,14.0,1295.0,35,2.0
R001,Luigi's Italian,italian,Manhattan,2025-01-22 19:00:00,2025-01-22,19,2,0,1,33.0,11,35,8.0,825.0,25,3.0
R001,Luigi's Italian,Italian,manhattan,2025-01-22 20:00:00,2025-01-22,20,2,0,1,30.0,14,35,0.0,750.0,25,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 21:00:00,2025-01-22,21,2,0,0,27.0,12,35,10.0,675.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-22 22:00:00,2025-01-22,22,2,0,0,18.0,5,35,1.0,630.0,35,7.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 11:00:00,2025-01-23,11,3,0,0,14.0,7,35,8.0,630.0,45,8.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-23 12:00:00,2025-01-23,12,3,0,1,41.0,15,35,12.0,1025.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 13:00:00,2025-01-23,13,3,0,1,40.0,17,35,21.0,1000.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 14:00:00,2025-01-23,14,3,0,0,21.0,14,35,2.0,525.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 15:00:00,2025-01-23,15,3,0,0,21.0,8,35,0.0,735.0,35,5.0
R001,Luigi's Italian,italian,Manhattan,2025-01-23 16:00:00,2025-01-23,16,3,0,0,9.0,5,35,1.0,225.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 17:00:00,2025-01-23,17,3,0,0,13.0,7,35,3.0,455.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 18:00:00,2025-01-23,18,3,0,1,32.0,12,35,12.0,,35,3.0
R001,Luigi's Italian,,Manhattan,2025-01-23 19:00:00,2025-01-23,19,3,0,1,25.0,9,35,5.0,875.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 20:00:00,2025-01-23,20,3,0,1,32.0,5,35,0.0,800.0,25,7.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-23 21:00:00,2025-01-23,21,3,0,0,12.0,5,35,3.0,300.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-23 22:00:00,2025-01-23,22,3,0,0,19.0,4,35,0.0,665.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 11:00:00,2025-01-24,11,4,0,0,15.0,7,35,3.0,525.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 12:00:00,2025-01-24,12,4,0,1,39.0,11,35,12.0,1755.0,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 13:00:00,2025-01-24,13,4,0,1,43.0,9,35,2.0,1505.0,35,6.0
R001,Luigi's Italian,Italian (typo),,2025-01-24 14:00:00,2025-01-24,14,4,0,0,17.0,3,35,1.0,595.0,35,3.0
R001,Luigi's Italian,Italian (typo),manhattan,2025-01-24 15:00:00,2025-01-24,15,4,0,0,14.0,4,35,0.0,350.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 16:00:00,2025-01-24,16,4,0,0,10.0,3,35,0.0,450.0,45,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 17:00:00,2025-01-24,17,4,0,0,26.0,10,35,11.0,910.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 18:00:00,2025-01-24,18,4,0,1,35.0,9,35,7.0,1225.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 19:00:00,2025-01-24,19,4,0,1,32.0,11,35,15.0,800.0,25,4.0
R001,Luigi's Italian,Italian,Westworld,2025-01-24 20:00:00,2025-01-24,20,4,0,1,34.0,9,35,8.0,850.0,25,1.0
R001,Luigi's Italian,Italian,manhattan,2025-01-24 21:00:00,2025-01-24,21,4,0,0,13.0,5,35,4.0,455.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-24 22:00:00,2025-01-24,22,4,0,0,16.0,9,35,0.0,400.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 11:00:00,2025-01-25,11,5,1,0,23.0,11,35,8.0,575.0,25,1.0
R001,Luigi's Italian,ITALIAN,Manhattan,2025-01-25 12:00:00,2025-01-25,12,5,1,1,58.0,18,35,29.0,1450.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 13:00:00,2025-01-25,13,5,1,1,49.0,9,35,2.0,2205.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 14:00:00,2025-01-25,14,5,1,0,24.0,10,35,3.0,840.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 15:00:00,2025-01-25,15,5,1,0,20.0,7,35,18.0,700.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 16:00:00,2025-01-25,16,5,1,0,19.0,12,35,3.0,475.0,25,2.0
R001,Luigi's Italian,Italian,manhattan,2025-01-25 17:00:00,2025-01-25,17,5,1,0,18.0,6,35,10.0,630.0,35,8.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 18:00:00,2025-01-25,18,5,1,1,48.0,13,35,8.0,1200.0,25,1.0
R001,Luigi's Italian,italian,Manhattan,2025-01-25 19:00:00,2025-01-25,19,5,1,1,44.0,18,35,22.0,1540.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-25 20:00:00,2025-01-25,20,5,1,1,54.0,19,35,9.0,1890.0,35,3.0
R001,Luigi's Italian,italian,Manhattan,2025-01-25 21:00:00,2025-01-25,21,5,1,0,-6.0,15,35,19.0,700.0,25,2.0
R001,Luigi's Italian,ITALIAN,manhattan,2025-01-25 22:00:00,2025-01-25,22,5,1,0,19.0,5,35,2.0,665.0,35,
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 11:00:00,2025-01-26,11,6,1,0,28.0,10,35,12.0,980.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 12:00:00,2025-01-26,12,6,1,1,39.0,16,35,19.0,1365.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 13:00:00,2025-01-26,13,6,1,1,40.0,19,35,14.0,1400.0,35,
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 14:00:00,2025-01-26,14,6,1,0,20.0,6,35,,,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 15:00:00,2025-01-26,15,6,1,0,27.0,6,35,10.0,945.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 16:00:00,2025-01-26,16,6,1,0,26.0,6,35,1.0,910.0,35,3.0
R001,Luigi's Italian,Italian,,2025-01-26 17:00:00,2025-01-26,17,6,1,0,29.0,13,35,,,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 18:00:00,2025-01-26,18,6,1,1,0.0,16,35,26.0,1509.5127059452013,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 19:00:00,2025-01-26,19,6,1,1,50.0,26,35,39.0,1750.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 20:00:00,2025-01-26,20,6,1,1,41.0,16,35,15.0,1025.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 21:00:00,2025-01-26,21,6,1,0,22.0,9,35,0.0,550.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-26 22:00:00,2025-01-26,22,6,1,0,,4,35,1.0,,35,5.0
R001,Luigi's Italian,Italian,,2025-01-27 11:00:00,2025-01-27,11,0,0,0,24.0,8,35,6.0,1080.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 12:00:00,2025-01-27,12,0,0,1,43.0,13,35,18.0,1935.0,45,5.0
R001,Luigi's Italian,italian,,2025-01-27 13:00:00,2025-01-27,13,0,0,1,26.0,5,35,,1170.0,45,4.0
R001,Luigi's Italian,Italian (typo),Manhattan,2025-01-27 14:00:00,2025-01-27,14,0,0,0,30.0,8,35,4.0,750.0,25,2.0
R001,Luigi's Italian,,Manhattan,2025-01-27 15:00:00,2025-01-27,15,0,0,0,14.0,3,35,5.0,350.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 16:00:00,2025-01-27,16,0,0,0,23.0,7,35,2.0,575.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 17:00:00,2025-01-27,17,0,0,0,15.0,4,35,0.0,525.0,35,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 18:00:00,2025-01-27,18,0,0,1,39.0,18,35,1.0,1365.0,35,5.0
R001,Luigi's Italian,,Manhattan,2025-01-27 19:00:00,2025-01-27,19,0,0,1,0.0,12,35,0.0,1562.9500388676906,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 20:00:00,2025-01-27,20,0,0,1,43.0,13,35,1.0,1505.0,35,
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 21:00:00,2025-01-27,21,0,0,0,13.0,5,35,0.0,455.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-27 22:00:00,2025-01-27,22,0,0,0,15.0,6,35,6.0,375.0,25,4.0
R001,Luigi's Italian,italian,Manhattan,2025-01-28 11:00:00,2025-01-28,11,1,0,0,16.0,6,35,2.0,400.0,25,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 12:00:00,2025-01-28,12,1,0,1,38.0,9,35,12.0,950.0,25,1.0
R001,Luigi's Italian,Italian,Westworld,2025-01-28 13:00:00,2025-01-28,13,1,0,1,0.0,4,35,0.0,1644.9354341298454,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 14:00:00,2025-01-28,14,1,0,0,18.0,8,35,2.0,450.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 15:00:00,2025-01-28,15,1,0,0,16.0,5,35,0.0,720.0,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 16:00:00,2025-01-28,16,1,0,0,14.0,4,35,11.0,350.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 17:00:00,2025-01-28,17,1,0,0,17.0,7,35,12.0,425.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 18:00:00,2025-01-28,18,1,0,1,32.0,13,35,12.0,1440.0,45,6.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-28 19:00:00,2025-01-28,19,1,0,1,44.0,13,35,19.0,1540.0,35,8.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 20:00:00,2025-01-28,20,1,0,1,32.0,5,35,11.0,800.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-28 21:00:00,2025-01-28,21,1,0,0,13.0,2,35,3.0,325.0,25,7.0
R001,Luigi's Italian,italian,Manhattan,2025-01-28 22:00:00,2025-01-28,22,1,0,0,17.0,9,35,0.0,425.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 11:00:00,2025-01-29,11,2,0,0,20.0,8,35,1.0,900.0,45,1.0
R001,Luigi's Italian,Italian,Outer Borough,2025-01-29 12:00:00,2025-01-29,12,2,0,1,40.0,11,35,,1000.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 13:00:00,2025-01-29,13,2,0,1,35.0,7,35,,1225.0,35,4.0
R001,Luigi's Italian,,Manhattan,2025-01-29 14:00:00,2025-01-29,14,2,0,0,19.0,3,35,5.0,855.0,45,5.0
R001,Luigi's Italian,italian,Manhattan,2025-01-29 15:00:00,2025-01-29,15,2,0,0,12.0,3,35,2.0,,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 16:00:00,2025-01-29,16,2,0,0,,7,35,1.0,900.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 17:00:00,2025-01-29,17,2,0,0,16.0,4,35,5.0,400.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 18:00:00,2025-01-29,18,2,0,1,42.0,13,35,,1890.0,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 19:00:00,2025-01-29,19,2,0,1,30.0,10,35,5.0,750.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 20:00:00,2025-01-29,20,2,0,1,42.0,14,35,16.0,1890.0,45,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 21:00:00,2025-01-29,21,2,0,0,26.0,9,35,1.0,910.0,35,6.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-29 22:00:00,2025-01-29,22,2,0,0,20.0,8,35,4.0,500.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 11:00:00,2025-01-30,11,3,0,0,20.0,3,35,0.0,900.0,45,3.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-30 12:00:00,2025-01-30,12,3,0,1,31.0,8,35,5.0,1395.0,45,
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 13:00:00,2025-01-30,13,3,0,1,38.0,12,35,25.0,1330.0,35,4.0
R001,Luigi's Italian,Italian (typo),Manhattan,2025-01-30 14:00:00,2025-01-30,14,3,0,0,23.0,12,35,,575.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 15:00:00,2025-01-30,15,3,0,0,30.0,13,35,14.0,1350.0,45,3.0
R001,Luigi's Italian,ITALIAN,,2025-01-30 16:00:00,2025-01-30,16,3,0,0,22.0,7,35,7.0,770.0,35,2.0
R001,Luigi's Italian,,Manhattan,2025-01-30 17:00:00,2025-01-30,17,3,0,0,15.0,3,35,4.0,375.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 18:00:00,2025-01-30,18,3,0,1,27.0,7,35,8.0,675.0,25,5.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 19:00:00,2025-01-30,19,3,0,1,47.0,7,35,0.0,1175.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 20:00:00,2025-01-30,20,3,0,1,32.0,12,35,21.0,1440.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 21:00:00,2025-01-30,21,3,0,0,15.0,4,35,8.0,675.0,45,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-30 22:00:00,2025-01-30,22,3,0,0,14.0,5,35,2.0,350.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 11:00:00,2025-01-31,11,4,0,0,0.0,3,35,,437.2892491105256,45,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 12:00:00,2025-01-31,12,4,0,1,29.0,8,35,0.0,1015.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 13:00:00,2025-01-31,13,4,0,1,-6.0,9,35,14.0,1035.0,45,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 14:00:00,2025-01-31,14,4,0,0,23.0,7,35,0.0,1035.0,45,7.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 15:00:00,2025-01-31,15,4,0,0,22.0,10,35,8.0,990.0,45,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 16:00:00,2025-01-31,16,4,0,0,22.0,7,35,7.0,990.0,45,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 17:00:00,2025-01-31,17,4,0,0,20.0,9,35,1.0,700.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 18:00:00,2025-01-31,18,4,0,1,31.0,6,35,11.0,1395.0,45,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 19:00:00,2025-01-31,19,4,0,1,40.0,12,35,4.0,1400.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-01-31 20:00:00,2025-01-31,20,4,0,1,32.0,20,35,32.0,1440.0,45,3.0
R001,Luigi's Italian,,Manhattan,2025-01-31 21:00:00,2025-01-31,21,4,0,0,19.0,3,35,1.0,475.0,25,4.0
R001,Luigi's Italian,Italian,MANHATTAN,2025-01-31 22:00:00,2025-01-31,22,4,0,0,15.0,7,35,8.0,375.0,25,2.0
R001,Luigi's Italian,Italian,,2025-02-01 11:00:00,2025-02-01,11,5,1,0,26.0,7,35,6.0,650.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 12:00:00,2025-02-01,12,5,1,1,,12,35,15.0,1820.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 13:00:00,2025-02-01,13,5,1,1,40.0,14,35,177.0,1400.0,35,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 14:00:00,2025-02-01,14,5,1,0,24.0,5,35,6.0,600.0,25,8.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 15:00:00,2025-02-01,15,5,1,0,22.0,10,35,2.0,770.0,35,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 16:00:00,2025-02-01,16,5,1,0,27.0,8,35,7.0,1215.0,45,
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 17:00:00,2025-02-01,17,5,1,0,15.0,3,35,3.0,525.0,35,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 18:00:00,2025-02-01,18,5,1,1,49.0,20,35,12.0,1225.0,25,3.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 19:00:00,2025-02-01,19,5,1,1,58.0,21,35,29.0,2030.0,35,
R001,Luigi's Italian,,Manhattan,2025-02-01 20:00:00,2025-02-01,20,5,1,1,52.0,16,35,5.0,1300.0,25,2.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 21:00:00,2025-02-01,21,5,1,0,27.0,11,35,8.0,675.0,25,4.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-01 22:00:00,2025-02-01,22,5,1,0,20.0,7,35,0.0,900.0,45,6.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-02 11:00:00,2025-02-02,11,6,1,0,16.0,5,35,6.0,400.0,25,1.0
R001,Luigi's Italian,Italian,Manhattan,2025-02-02 12:00:00,2025-02-02,12,6,1,1,48.0,22,35,16.0,1200.0,25,5.0
